Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic 1.5 MW Power Output,Generic 1.5 MW Operating Status,AC Primary Load,Hydrogen Load,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Lead Acid Maximum Charge Power,Generic 1kWh Lead Acid Maximum Discharge Power,Generic 1kWh Lead Acid Charge Power,Generic 1kWh Lead Acid Discharge Power,Generic 1kWh Lead Acid Input Power,Generic 1kWh Lead Acid Energy Content,Generic 1kWh Lead Acid State of Charge,Generic 1kWh Lead Acid Energy Cost,Electrolyzer Input,Electrolyzer Output,Stored Hydrogen,Hydrogen Load Served,Unmet Hydrogen Load,Excess Hydrogen,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
,kW/m2,°,°,°,kW/m2,kW,m/s,kW,status,kW,kg/hr,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kWh,%,$/kWh,kW,kg/hr,kg,kg/hr,kg/hr,kg/hr,kW,kW,kW,kW
7/2/2007 10:00:00 AM,0.2705,50.4104,-107.7409,46.29856,0.265747,11294.25,7.081036,198018.8,0,441.8107,6426.899,0,0,199434.2,104.9534,0,209313,0,0,197576.9,187698.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,198992.3,4288.145,0,4930.25,1496.65,0,99495.37,9035.399,1198018,11294.25
7/2/2007 11:00:00 AM,0.421,64.07233,-111.2643,34.46674,0.4115125,17489.28,10.72837,324958.8,0,617.0215,6426.899,0,0,326231,104.971,0,342448.1,0,0,324341.8,308124.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,325614,7016.752,589.8531,6426.899,0,0,163158.1,13991.42,1324958,17489.28
7/2/2007 12:00:00 PM,0.321,76.88374,-127.4351,25.60146,0.3158775,13424.79,10.14905,323325.5,0,833.3009,6426.899,0,0,320625.7,105.0291,0,336750.3,0,0,322492.2,306367.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,319792.4,6891.301,1054.255,6426.899,0,0,162579.4,10739.83,1323324,13424.79
7/2/2007 1:00:00 PM,0.4125,81.58819,156.057,23.40382,0.4049087,17208.62,10.1296,323270.7,0,976.9822,6426.899,0,0,324364.6,104.9681,0,340479.3,0,0,322293.7,306179,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,323387.7,6968.776,1596.132,6426.899,0,0,162710,13766.89,1323270,17208.62
7/2/2007 2:00:00 PM,0.3545,70.78561,116.3621,29.41436,0.3484068,14807.29,9.354225,315689.7,0,581.192,6426.899,0,0,314741.5,105.0058,0,330496.9,0,0,315108.5,299353.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,314160.3,6769.934,1939.167,6426.899,0,0,158484.1,11845.83,1315689,14807.29
7/2/2007 3:00:00 PM,0.2825,57.36567,108.869,40.08522,0.2777918,11806.15,10.16107,323359.4,0,746.0123,6426.899,0,0,319034.9,105.0561,0,335165.6,0,0,322613.4,306482.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,318288.9,6858.902,2371.169,6426.899,0,0,162500.3,9444.923,1323358,11806.15
7/2/2007 4:00:00 PM,0.308,43.60727,107.404,52.63124,0.3002773,12761.78,8.73928,300564.3,0,893.0126,0,0,135845,305134.8,102.6845,0,313326.1,0,0,163826.2,155634.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,168396.7,3628.831,6000,0,0,0,151264.5,10209.43,1300563,12761.78
7/2/2007 5:00:00 PM,0.1965,29.82992,108.1187,65.95631,0.1916539,8145.289,9.630748,318808.1,0,976.9735,6426.899,0,12466.45,311685.2,104.8986,0,326953.4,0,0,305364.7,290096.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,298241.7,6426.899,6000,6426.899,0,0,160478.7,6516.231,1318807,8145.289
7/2/2007 6:00:00 PM,0.0975,16.16354,110.1202,79.62119,0.09480524,4029.223,8.764438,301273.6,0,592.6047,6426.899,0,0,290268.8,105.1794,0,305302.8,0,0,300681,285646.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,289676.2,6242.317,5815.418,6426.899,0,0,151288.7,3223.378,1301273,4029.223
7/2/2007 7:00:00 PM,0.0205,2.722454,113.2487,93.40549,0.01935242,822.4778,8.04602,269493,0,823.9698,6426.899,0,0,256882,105.2294,0,270315.5,0,0,268669,255235.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,256058.1,5517.871,4906.39,6426.899,0,0,135652.9,657.9822,1269492,822.4778
7/2/2007 8:00:00 PM,0,0,117.6862,90,0,0,8.471493,293014.5,0,609.7974,0,0,238984.5,290343.5,100.92,0,293014.5,0,0,53420.25,50749.24,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,50749.24,1093.61,6000,0,0,0,147178,0,1293014,2.0825E-09
7/2/2007 9:00:00 PM,0,0,123.9201,90,0,0,4.942371,68157.77,0,901.643,6426.899,0,0,64794.96,105.1899,0,68157.77,0,0,67256.12,63893.32,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,63893.32,1376.856,949.9567,6426.899,0,0,35070.69,0,1068157,2.0825E-09
7/2/2007 10:00:00 PM,0,0,132.8323,90,0,0,2.006605,0,0,657.8368,0,657.8368,0,657.8368,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,949.9567,0,0,0,723.6205,0,999999,2.0825E-09
7/2/2007 11:00:00 PM,0,0,145.7443,90,0,0,3.704141,29762.42,0,699.4933,6426.899,0,3.63798E-12,28309.28,105.1331,0,29762.42,0,0,29062.93,27609.78,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,27609.78,594.9713,0,1544.928,4881.971,0,15650.65,0,1029761,2.0825E-09
7/3/2007 12:00:00 AM,0,0,163.668,90,0,0,5.715735,105591.1,0,732.8856,0,0,0,100348.2,105.2247,0,105591.1,0,0,104858.2,99615.3,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,99615.3,2146.639,2146.639,0,0,0,53601.72,0,1105590,2.0825E-09
7/3/2007 1:00:00 AM,0,0,-174.6202,90,0,0,7.774102,254160.5,0,539.5462,6426.899,0,-2.91038E-11,241479.5,105.2514,0,254160.5,0,0,253621,240939.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,240939.9,5192.085,911.8254,6426.899,0,0,127673.8,0,1254160,2.0825E-09
7/3/2007 2:00:00 AM,0,0,-154.2411,90,0,0,8.634537,297611.2,0,997.3806,6426.899,0,0,282780.6,105.2446,0,297611.2,0,0,296613.9,281783.2,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,281783.2,6072.229,557.1553,6426.899,0,0,149902.8,0,1297610,2.0825E-09
7/3/2007 3:00:00 AM,0,0,-138.7594,90,0,0,7.000178,191179.8,0,702.2397,0,0,0,181655.9,105.2428,0,191179.8,0,0,190477.5,180953.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,180953.6,3899.424,4456.579,0,0,0,96362.34,0,1191179,2.0825E-09
7/3/2007 4:00:00 AM,0,0,-127.9884,90,0,0,7.810886,256234.6,0,1230.497,6426.899,0,0,243484.4,105.2366,0,256234.6,0,0,255004.1,242253.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,242253.9,5220.401,3250.081,6426.899,0,0,129470.9,0,1256234,2.0825E-09
7/3/2007 5:00:00 AM,0,0,-120.5285,90,0,0,6.992707,190547.9,0,960.5826,0,0,55260.3,183831.5,103.6535,0,190547.9,0,0,134327,127610.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,127610.6,2749.919,6000,0,0,0,96330.57,0,1190547,2.0825E-09
7/3/2007 6:00:00 AM,0.0085,0,-115.2575,90,0,0,6.514341,155772.2,0,1014.371,6426.899,0,0,148034.3,105.2271,0,155772.2,0,0,154757.9,147020,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,147020,3168.177,2741.278,6426.899,0,0,79001.93,0,1155771,2.0825E-09
7/3/2007 7:00:00 AM,0.063,9.258382,-111.4998,86.6427,0.05967009,2535.979,7.42201,226858.3,0,927.4997,6426.899,0,0,218097.8,105.1796,0,229394.3,0,0,225930.8,214634.3,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,217170.2,4679.866,994.2441,6426.899,0,0,114449.4,2028.783,1226857,2535.979
7/3/2007 8:00:00 AM,0.1425,22.83189,-108.9221,72.8881,0.1389492,5905.34,7.326338,218766.4,0,1211.202,0,0,0,213793.9,105.088,0,224671.7,0,0,217555.2,206677.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,212582.7,4581.008,5575.252,0,0,0,110715.5,4724.272,1218765,5905.34
7/3/2007 9:00:00 AM,0.16,36.57269,-107.4906,59.34542,0.157288,6684.741,6.463328,152176.7,0,479.7256,2856.4,0,0,151276.6,105.0139,0,158861.4,0,0,151697,144112.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,150796.8,3249.566,5968.418,2856.4,0,0,76616.04,5347.793,1152176,6684.741
7/3/2007 10:00:00 AM,0.2195,50.36877,-107.6256,46.31171,0.2159506,9177.901,7.737909,252119.7,0,866.5331,0,0,258579.9,260912,100.1478,0,261297.6,7712.364,7326.746,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,1465.538,31.58131,6000,0,0,0,127013,7342.321,1252119,9177.901
7/3/2007 11:00:00 AM,0.262,64.04251,-111.0836,34.45877,0.2578727,10959.59,7.163043,204954.9,0,630.0855,2856.4,0,76332.92,209514.9,103.0545,0,215914.5,0,0,127991.9,121592.3,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,132551.9,2856.4,6000,2856.4,0,0,103170.5,8767.672,1204954,10959.59
7/3/2007 12:00:00 PM,0.353,76.88448,-127.0629,25.55927,0.347131,14753.07,8.13982,274782.1,0,940.0646,2856.4,0,149843.3,283335.2,102.1882,0,289535.2,0,0,123998.8,117798.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,132551.9,2856.4,6000,2856.4,0,0,138425.1,11802.45,1274781,14753.07
7/3/2007 1:00:00 PM,0.475,81.67187,156.1365,23.32646,0.4646564,19747.9,5.465587,91486.09,0,969.3907,0,0,109277.2,110246.6,100.8956,0,111234,19747.9,18760.5,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,46809.38,15798.32,1091485,19747.9
7/3/2007 2:00:00 PM,0.4985,70.85312,116.2075,29.33066,0.485351,20627.42,5.477463,92155.72,0,1215.304,2856.4,0,0,108236.1,104.201,0,112783.1,0,0,90940.41,86393.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,107020.8,2306.223,5449.824,2856.4,0,0,47414.7,16501.93,1092155,20627.42
7/3/2007 3:00:00 PM,0.458,57.42038,108.7496,40.00963,0.4437335,18858.67,3.374286,23252.63,0,555.7825,0,0,15673.27,41760.12,100.8409,0,42111.3,0,0,7023.57,6672.392,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,25531.06,550.1765,6000,0,0,0,12237.67,15086.94,1023252,18858.67
7/3/2007 4:00:00 PM,0.453,43.65369,107.3064,52.56466,0.4262742,18116.65,2.475175,0,0,777.3134,2856.4,0,0,18075.74,100.2263,0,18116.65,818.2245,777.3134,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,17298.43,372.769,3516.369,2856.4,0,0,855.0447,14493.32,999999,18116.65
7/3/2007 5:00:00 PM,0.2455,29.86938,108.0326,65.89766,0.2355818,10012.23,1.599617,0,0,928.4688,0,0,0,9963.36,100.4905,0,10012.23,977.3355,928.4688,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,9034.892,194.6955,3711.065,0,0,0,1021.316,8009.782,999999,10012.23
7/3/2007 6:00:00 PM,0.067,16.19618,110.0391,79.56979,0.06561839,2788.781,3.061161,0,0,444.6563,2856.4,0,0,2765.378,100.8463,0,2788.781,468.0592,444.6563,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,2320.722,50.00993,904.6752,2856.4,0,0,489.1219,2231.025,999999,2788.781
7/3/2007 7:00:00 PM,0.0245,2.747625,113.168,93.36129,0.02207654,938.2528,3.187797,19572.21,0,484.843,0,0,0,19556.09,104.8802,0,20510.46,0,0,19087.37,18133,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,19071.25,410.972,1315.647,0,0,0,10319.43,750.6022,1019571,938.2528
7/3/2007 8:00:00 PM,0,0,117.6019,90,0,0,3.004795,0,0,972.0599,2856.4,972.0599,0,972.0599,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,0,1315.647,1540.752,0,1069.266,0,999999,2.0825E-09
7/3/2007 9:00:00 PM,0,0,123.8286,90,0,0,2.221934,0,0,713.5732,0,713.5732,0,713.5732,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,0,0,0,0,784.9305,0,999999,2.0825E-09
7/3/2007 10:00:00 PM,0,0,132.7309,90,0,0,3.907518,34320.9,0,598.9382,2856.4,0,0,32634.8,105.1666,0,34320.9,0,0,33721.96,32035.87,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,32035.87,690.3503,0,690.3503,2166.049,0,17819.28,0,1034320,2.0825E-09
7/3/2007 11:00:00 PM,0,0,145.6352,90,0,0,4.71759,58651.78,0,1293.268,0,0,0,55783.86,105.1411,0,58651.78,0,0,57358.51,54490.59,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,54490.59,1174.234,1174.234,0,0,0,30748.48,0,1058651,2.0825E-09
7/4/2007 12:00:00 AM,0,0,163.5654,90,0,0,5.386407,87021.39,0,580.9666,2856.4,0,0,82699.37,105.2262,0,87021.39,0,0,86440.42,82118.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,82118.4,1769.594,87.4278,2856.4,0,0,44149.76,0,1087020,2.0825E-09
7/4/2007 1:00:00 AM,0,0,-174.68,90,0,0,8.264979,281839.4,0,991.3622,0,0,0,267797,105.2437,0,281839.4,0,0,280848.1,266805.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,266805.7,5749.474,5836.902,0,0,0,142010.2,0,1281838,2.0825E-09
7/4/2007 2:00:00 AM,0,0,-154.2482,90,0,0,7.211615,209063.1,0,982.6553,2856.4,0,60585.2,201688.4,103.6565,0,209063.1,0,0,147495.2,140120.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,140120.5,3019.498,6000,2856.4,0,0,105612.5,0,1209062,2.0825E-09
7/4/2007 3:00:00 AM,0,0,-138.7322,90,0,0,5.97959,120469,0,1054.137,0,0,119414.9,120469,100,0,120469,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,61394.04,0,1120468,2.0825E-09
7/4/2007 4:00:00 AM,0,0,-127.9443,90,0,0,5.518952,94495.16,0,760.2639,2856.4,0,0,89808.41,105.2186,0,94495.16,0,0,93734.89,89048.15,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,89048.15,1918.925,5062.525,2856.4,0,0,48083.87,0,1094494,2.0825E-09
7/4/2007 5:00:00 AM,0,0,-120.4756,90,0,0,3.807818,31808.52,0,854.6476,0,0,0,30260.83,105.1145,0,31808.52,0,0,30953.87,29406.18,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,29406.18,633.6824,5696.208,0,0,0,16844.37,0,1031808,2.0825E-09
7/4/2007 6:00:00 AM,0,0,-115.1982,90,0,0,2.791165,0,0,942.532,0,942.532,0,942.532,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,5696.208,0,0,0,1036.785,0,999999,2.0825E-09
7/4/2007 7:00:00 AM,0.0035,9.196969,-111.4333,86.68588,0.0034463,146.4678,3.901394,34148.25,0,992.4829,2856.4,0,0,32636.93,105.0795,0,34294.71,0,0,33155.76,31497.97,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,31644.44,681.9155,3521.723,2856.4,0,0,18165.85,117.1742,1034147,146.4678
7/4/2007 8:00:00 AM,0.0385,22.77664,-108.8452,72.92268,0.03788684,1610.191,5.875045,114574,0,1394.323,0,0,0,110525.2,105.1201,0,116184.2,0,0,113179.7,107520.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,109130.9,2351.694,5873.418,0,0,0,58820.77,1288.152,1114573,1610.191
7/4/2007 9:00:00 AM,0.06,36.52406,-107.3966,59.36954,0.05908635,2511.17,6.104945,127537.3,0,1256.029,0,0,122741.4,129871.5,100.1363,0,130048.5,0,0,3539.896,3362.901,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,5874.071,126.5821,6000,0,0,0,65150.3,2008.936,1127536,2511.17
7/4/2007 10:00:00 AM,0.0825,50.32826,-107.5,46.32142,0.08126586,3453.799,6.881532,181653.1,0,801.0112,4998.7,0,0,176064.3,105.136,0,185106.9,0,0,180852.1,171809.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,175263.3,3776.8,4778.101,4998.7,0,0,91707.66,2763.039,1181652,3453.799
7/4/2007 11:00:00 AM,0.2125,64.01473,-110.8885,34.4461,0.2092237,8892.007,7.500334,233482.9,0,912.7482,0,0,182243.3,239858.6,101.0491,0,242374.9,0,0,50326.86,47810.52,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,56702.52,1221.899,6000,0,0,0,117745.5,7113.605,1233482,8892.007
7/4/2007 12:00:00 PM,0.2545,76.8891,-126.6674,25.51084,0.2505919,10650.16,8.281334,282761.6,0,922.587,4998.7,0,48875.17,281763.6,104.134,0,293411.8,0,0,232963.8,221315.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,142395.6,8520.125,1282761,10650.16
7/4/2007 1:00:00 PM,0.224,81.76135,156.1921,23.24255,0.2206029,9375.623,6.524562,156492.7,0,838.9373,4998.7,0,0,158085.6,104.9231,0,165868.3,0,0,155653.7,147871,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,157246.7,3388.555,4389.855,4998.7,0,0,79169.16,7500.499,1156492,9375.623
7/4/2007 2:00:00 PM,0.4125,70.922,116.0314,29.24235,0.4043523,17184.97,7.598809,241811.9,0,1071.052,0,0,180178.6,255968.8,101.183,0,258996.9,0,0,60562.29,57534.18,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,74719.16,1610.145,6000,0,0,0,122084.1,13747.98,1241811,17184.97
7/4/2007 3:00:00 PM,0.36,57.47499,108.617,39.93136,0.3526157,14986.17,10.49524,324301.6,0,1439.562,4998.7,0,94462.39,327867.8,103.4831,0,339287.8,0,0,228399.6,216979.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,163734.3,11988.94,1324301,14986.17
7/4/2007 4:00:00 PM,0.214,43.69919,107.1993,52.49669,0.2103763,8940.992,9.760972,320276.7,0,910.8151,4998.7,0,84602.91,317479.5,103.6973,0,329217.7,0,0,234763,223024.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,161140.2,7152.794,1320276,8940.992
7/4/2007 5:00:00 PM,0.2835,29.90732,107.9387,65.83857,0.266798,11338.92,8.766003,301317.7,0,752.15,4998.7,0,68326.73,301044.7,103.8572,0,312656.6,0,0,232238.8,220626.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,151486.2,9071.133,1301317,11338.92
7/4/2007 6:00:00 PM,0.164,16.22673,109.9511,79.51871,0.144774,6152.896,8.197283,278022.2,0,1273.791,4998.7,0,39050.64,272290.2,104.3648,0,284175.1,0,0,237697.8,225812.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,140412.3,4922.317,1278021,6152.896
7/4/2007 7:00:00 PM,0.056,2.770131,113.0809,93.3181,0.004997501,212.3938,6.187984,132769.5,0,907.3831,0,0,132063.9,132971.3,100.008,0,132981.9,212.3938,201.7741,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,67382.89,169.915,1132768,212.3938
7/4/2007 8:00:00 PM,0,0,117.5116,90,0,0,4.735825,59422.95,0,1048.464,4998.7,0,0,56504.22,105.1655,0,59422.95,0,0,58374.48,55455.76,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,55455.76,1195.033,2196.333,4998.7,0,0,30864.78,0,1059422,2.0825E-09
7/4/2007 9:00:00 PM,0,0,123.7312,90,0,0,3.80493,31751.53,0,1434.174,0,0,0,30235.66,105.0135,0,31751.53,0,0,30317.35,28801.48,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,28801.48,620.6517,2816.985,0,0,0,17453.35,0,1031750,2.0825E-09
7/4/2007 10:00:00 PM,0,0,132.6238,90,0,0,5.62279,100350.2,0,1320.861,4998.7,0,0,95398.76,105.1903,0,100350.2,0,0,99029.37,94077.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,94077.9,2027.312,0,4844.297,154.4028,0,51628.06,0,1100349,2.0825E-09
7/4/2007 11:00:00 PM,0,0,145.5213,90,0,0,5.719751,105817.5,0,1075.947,0,0,0,100580.5,105.2069,0,105817.5,0,0,104741.6,99504.51,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,99504.51,2144.252,2144.252,0,0,0,54092.31,0,1105816,2.0825E-09
7/5/2007 12:00:00 AM,0,0,163.4607,90,0,0,8.181128,277111.3,0,823.8677,4998.7,0,0,263296.9,105.2467,0,277111.3,0,0,276287.4,262473.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,262473.1,5656.109,2801.662,4998.7,0,0,139461.9,0,1277110,2.0825E-09
7/5/2007 1:00:00 AM,0,0,-174.7375,90,0,0,7.5377,236643.4,0,1232.482,4998.7,0,0,224872.8,105.2343,0,236643.4,0,0,235410.9,223640.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,223640.4,4819.292,2622.254,4998.7,0,0,119677.4,0,1236642,2.0825E-09
7/5/2007 2:00:00 AM,0,0,-154.2496,90,0,0,6.522002,156312.2,0,1312.084,0,0,0,148562.2,105.2167,0,156312.2,0,0,155000.2,147250.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,147250.1,3173.137,5795.391,0,0,0,79599.41,0,1156311,2.0825E-09
7/5/2007 3:00:00 AM,0,0,-138.698,90,0,0,9.046535,309226.8,0,813.8768,4998.7,0,54243.78,296518.4,104.2859,0,309226.8,0,0,254169.2,241460.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,241460.7,5203.309,6000,4998.7,0,0,155508.7,0,1309226,2.0825E-09
7/5/2007 4:00:00 AM,0,0,-127.8931,90,0,0,6.284723,139588,0,886.5378,4998.7,0,0,132652.9,105.228,0,139588,0,0,138701.5,131766.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,131766.4,2839.473,3840.773,4998.7,0,0,70769.2,0,1139587,2.0825E-09
7/5/2007 5:00:00 AM,0,0,-120.4159,90,0,0,7.781565,254581.3,0,952.9634,0,0,148155.3,249307.7,102.1153,0,254581.3,0,0,105473.1,100199.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,100199.4,2159.227,6000,0,0,0,128338.9,0,1254580,2.0825E-09
7/5/2007 6:00:00 AM,0.0025,0,-115.1322,90,0,0,8.186192,277396.8,0,1100.264,4998.7,0,32122.04,265188.1,104.6038,0,277396.8,0,0,244174.5,231965.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,139908.7,0,1277396,2.0825E-09
7/5/2007 7:00:00 AM,0.063,9.134921,-111.36,86.72797,0.05951252,2529.282,4.182313,42068.29,0,1327.371,0,0,43143.73,44471.11,100.2844,0,44597.57,2529.282,2402.818,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,22494.25,2023.426,1042067,2529.282
7/5/2007 8:00:00 AM,0.117,22.72135,-108.761,72.95549,0.114657,4872.924,6.069699,125549.9,0,950.6151,4998.7,0,0,124192.9,105.0164,0,130422.8,0,0,124599.3,118369.3,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,123242.3,2655.784,3657.084,4998.7,0,0,63820.64,3898.339,1125549,4872.924
7/5/2007 9:00:00 AM,0.2115,36.47596,-107.2942,59.39113,0.2073833,8813.792,6.527762,156718.2,0,1003.731,0,0,50546.32,160273.6,103.2809,0,165532,0,0,105168.2,99909.75,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,108723.5,2342.916,6000,0,0,0,79463.2,7051.033,1156717,8813.792
7/5/2007 10:00:00 AM,0.267,50.28892,-107.364,46.32769,0.2623558,11150.12,5.004823,70798.88,0,994.8408,0,0,80396.65,81391.49,100.685,0,81948.99,11150.12,10592.62,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,36493.76,8920.098,1070798,11150.12
7/5/2007 11:00:00 AM,0.3855,63.989,-110.6791,34.42871,0.3778428,16058.32,5.529725,95102.62,0,1493.708,2142.3,0,5866.177,106773.8,104.1088,0,111160.9,0,0,87742.73,83355.59,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,99413.91,2142.3,6000,2142.3,0,0,49194.39,12846.66,1095102,16058.32
7/5/2007 12:00:00 PM,0.424,76.89755,-126.2486,25.45615,0.4158097,17671.91,5.030449,71882.59,0,1148.604,0,0,87522.3,88670.9,100.9965,3.63798E-12,89554.5,17671.91,16788.32,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,37204.76,14137.53,1071882,17671.91
7/5/2007 1:00:00 PM,0.351,81.85659,156.2227,23.15213,0.3452695,14673.96,5.018492,71376.94,0,1158.799,2142.3,0,0,82539.98,104.2536,0,86050.89,0,0,70218.14,66707.23,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,81381.19,1753.707,5611.407,2142.3,0,0,36963.15,11739.16,1071376,14673.96
7/5/2007 2:00:00 PM,0.317,70.99214,115.8335,29.14953,0.3118861,13255.16,5.236852,80611.38,0,1065.188,0,0,74517.16,93615.09,100.2686,0,93866.53,0,0,5029.021,4777.57,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,18032.73,388.5926,6000,0,0,0,41477.39,10604.13,1080610,13255.16
7/5/2007 3:00:00 PM,0.3855,57.52938,108.4712,39.8505,0.3768076,16014.32,4.868808,65046.79,0,997.7084,2142.3,0,-1.45519E-11,77858.66,104.1132,0,81061.11,0,0,64049.07,60846.62,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,76860.95,1656.299,5514,2142.3,0,0,33620.87,12811.46,1065046,16014.32
7/5/2007 4:00:00 PM,0.2675,43.74368,107.0827,52.42746,0.262145,11141.16,6.838752,178637.8,0,1123.239,0,0,165502.1,189178.3,100.3175,0,189779,0,0,12012.43,11411.81,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,22552.97,486.0006,6000,0,0,0,90554.46,8912.929,1178637,11141.16
